LockType,Workload,NumThreads,NumLockAcquires,NumReleaseIterations,CriticalSectionSize,TotalMilliseconds
FillQuiesceLock,ArrayFill,18,1000000,7,256,1443.4143
FillQuiesceLock,ArrayFill,18,1000000,8,256,1441.5213
FillQuiesceLock,ArrayFill,18,1000000,9,256,1449.1494
FillQuiesceLock,ArrayFill,18,1000000,10,256,1460.8488
FillQuiesceLock,ArrayFill,19,1000000,0,256,1399.5168
FillQuiesceLock,ArrayFill,19,1000000,1,256,1411.8147
FillQuiesceLock,ArrayFill,19,1000000,2,256,1410.6668
FillQuiesceLock,ArrayFill,19,1000000,3,256,1386.5985
FillQuiesceLock,ArrayFill,19,1000000,4,256,1383.0294
FillQuiesceLock,ArrayFill,19,1000000,5,256,1397.9481
FillQuiesceLock,ArrayFill,19,1000000,6,256,1388.8695
FillQuiesceLock,ArrayFill,19,1000000,7,256,1405.5484
FillQuiesceLock,ArrayFill,19,1000000,8,256,1382.5319
FillQuiesceLock,ArrayFill,19,1000000,9,256,1394.7016
FillQuiesceLock,ArrayFill,19,1000000,10,256,1390.5181
FillQuiesceLock,ArrayFill,20,1000000,0,256,1477.7293
FillQuiesceLock,ArrayFill,20,1000000,1,256,1473.5137
FillQuiesceLock,ArrayFill,20,1000000,2,256,1476.582
FillQuiesceLock,ArrayFill,20,1000000,3,256,1531.0846
FillQuiesceLock,ArrayFill,20,1000000,4,256,1437.0272
FillQuiesceLock,ArrayFill,20,1000000,5,256,1477.6754
FillQuiesceLock,ArrayFill,20,1000000,6,256,1433.6325
FillQuiesceLock,ArrayFill,20,1000000,7,256,1371.694
FillQuiesceLock,ArrayFill,20,1000000,8,256,1363.2681
FillQuiesceLock,ArrayFill,20,1000000,9,256,1403.1493
FillQuiesceLock,ArrayFill,20,1000000,10,256,1386.2655
FillQuiesceLock,PureWait,1,1000000,0,32,330.3667
FillQuiesceLock,PureWait,1,1000000,0,128,330.3343
FillQuiesceLock,PureWait,1,1000000,0,512,660.9382
FillQuiesceLock,PureWait,1,1000000,0,2048,2312.2874
FillQuiesceLock,PureWait,1,1000000,0,8192,8258.1333
FillQuiesceLock,PureWait,2,1000000,0,32,330.3624
FillQuiesceLock,PureWait,2,1000000,0,128,330.3419
FillQuiesceLock,PureWait,2,1000000,0,512,662.3229
FillQuiesceLock,PureWait,2,1000000,0,2048,2312.407
FillQuiesceLock,PureWait,2,1000000,0,8192,8259.2399
FillQuiesceLock,PureWait,3,1000000,0,32,398.1512
FillQuiesceLock,PureWait,3,1000000,0,128,353.0007
FillQuiesceLock,PureWait,3,1000000,0,512,727.8388
FillQuiesceLock,PureWait,3,1000000,0,2048,2485.6775
FillQuiesceLock,PureWait,3,1000000,0,8192,8383.0198
FillQuiesceLock,PureWait,4,1000000,0,32,491.4112
FillQuiesceLock,PureWait,4,1000000,0,128,417.2277
FillQuiesceLock,PureWait,4,1000000,0,512,804.9027
FillQuiesceLock,PureWait,4,1000000,0,2048,2476.1748
FillQuiesceLock,PureWait,4,1000000,0,8192,8462.6649
FillQuiesceLock,PureWait,5,1000000,0,32,400.8314
FillQuiesceLock,PureWait,5,1000000,0,128,455.1722
FillQuiesceLock,PureWait,5,1000000,0,512,720.824
FillQuiesceLock,PureWait,5,1000000,0,2048,2406.7254
FillQuiesceLock,PureWait,5,1000000,0,8192,8367.7153
FillQuiesceLock,PureWait,6,1000000,0,32,561.0555
FillQuiesceLock,PureWait,6,1000000,0,128,921.1886
FillQuiesceLock,PureWait,6,1000000,0,512,810.1975
FillQuiesceLock,PureWait,6,1000000,0,2048,2829.419
FillQuiesceLock,PureWait,6,1000000,0,8192,8482.436
FillQuiesceLock,PureWait,7,1000000,0,32,1046.5669
FillQuiesceLock,PureWait,7,1000000,0,128,565.5426
FillQuiesceLock,PureWait,7,1000000,0,512,979.0875
FillQuiesceLock,PureWait,7,1000000,0,2048,2707.4872
FillQuiesceLock,PureWait,7,1000000,0,8192,8542.5531
FillQuiesceLock,PureWait,8,1000000,0,32,429.5702
FillQuiesceLock,PureWait,8,1000000,0,128,451.2909
FillQuiesceLock,PureWait,8,1000000,0,512,719.6187
FillQuiesceLock,PureWait,8,1000000,0,2048,2352.2545
FillQuiesceLock,PureWait,8,1000000,0,8192,8380.8856
FillQuiesceLock,PureWait,9,1000000,0,32,506.7897
FillQuiesceLock,PureWait,9,1000000,0,128,550.0544
FillQuiesceLock,PureWait,9,1000000,0,512,755.9268
FillQuiesceLock,PureWait,9,1000000,0,2048,2687.1347
FillQuiesceLock,PureWait,9,1000000,0,8192,8544.0211
FillQuiesceLock,PureWait,10,1000000,0,32,478.71
FillQuiesceLock,PureWait,10,1000000,0,128,456.7851
FillQuiesceLock,PureWait,10,1000000,0,512,707.8453
FillQuiesceLock,PureWait,10,1000000,0,2048,2356.7195
FillQuiesceLock,PureWait,10,1000000,0,8192,8401.2543
FillQuiesceLock,PureWait,11,1000000,0,32,522.2237
FillQuiesceLock,PureWait,11,1000000,0,128,543.2987
FillQuiesceLock,PureWait,11,1000000,0,512,763.437
FillQuiesceLock,PureWait,11,1000000,0,2048,2409.441
FillQuiesceLock,PureWait,11,1000000,0,8192,8447.3974
FillQuiesceLock,PureWait,12,1000000,0,32,445.7501
FillQuiesceLock,PureWait,12,1000000,0,128,426.3403
FillQuiesceLock,PureWait,12,1000000,0,512,716.5021
FillQuiesceLock,PureWait,12,1000000,0,2048,2360.1951
FillQuiesceLock,PureWait,12,1000000,0,8192,8383.723
FillQuiesceLock,PureWait,13,1000000,0,32,456.7855
FillQuiesceLock,PureWait,13,1000000,0,128,457.1227
FillQuiesceLock,PureWait,13,1000000,0,512,713.326
FillQuiesceLock,PureWait,13,1000000,0,2048,2414.7086
FillQuiesceLock,PureWait,13,1000000,0,8192,8362.0925
FillQuiesceLock,PureWait,14,1000000,0,32,464.9266
FillQuiesceLock,PureWait,14,1000000,0,128,435.4176
FillQuiesceLock,PureWait,14,1000000,0,512,678.3752
FillQuiesceLock,PureWait,14,1000000,0,2048,2321.1688
FillQuiesceLock,PureWait,14,1000000,0,8192,8260.0746
FillQuiesceLock,PureWait,15,1000000,0,32,432.0588
FillQuiesceLock,PureWait,15,1000000,0,128,434.2079
FillQuiesceLock,PureWait,15,1000000,0,512,702.8756
FillQuiesceLock,PureWait,15,1000000,0,2048,2347.1814
FillQuiesceLock,PureWait,15,1000000,0,8192,8406.8935
FillQuiesceLock,PureWait,16,1000000,0,32,444.7267
FillQuiesceLock,PureWait,16,1000000,0,128,401.4693
FillQuiesceLock,PureWait,16,1000000,0,512,698.3472
FillQuiesceLock,PureWait,16,1000000,0,2048,2345.4779
FillQuiesceLock,PureWait,16,1000000,0,8192,8293.1977
FillQuiesceLock,PureWait,17,1000000,0,32,497.174
FillQuiesceLock,PureWait,17,1000000,0,128,495.7219
FillQuiesceLock,PureWait,17,1000000,0,512,792.2461
FillQuiesceLock,PureWait,17,1000000,0,2048,2404.9681
FillQuiesceLock,PureWait,17,1000000,0,8192,8339.8737
FillQuiesceLock,PureWait,18,1000000,0,32,427.9374
FillQuiesceLock,PureWait,18,1000000,0,128,452.8939
FillQuiesceLock,PureWait,18,1000000,0,512,730.6501
FillQuiesceLock,PureWait,18,1000000,0,2048,2379.8754
FillQuiesceLock,PureWait,18,1000000,0,8192,8365.6934
FillQuiesceLock,PureWait,19,1000000,0,32,684.5777
FillQuiesceLock,PureWait,19,1000000,0,128,608.6045
FillQuiesceLock,PureWait,19,1000000,0,512,816.8366
FillQuiesceLock,PureWait,19,1000000,0,2048,2469.9313
FillQuiesceLock,PureWait,19,1000000,0,8192,8355.5524
FillQuiesceLock,PureWait,20,1000000,0,32,444.1024
FillQuiesceLock,PureWait,20,1000000,0,128,485.438
FillQuiesceLock,PureWait,20,1000000,0,512,709.3301
FillQuiesceLock,PureWait,20,1000000,0,2048,2367.7523
FillQuiesceLock,PureWait,20,1000000,0,8192,8363.3576
FillQuiesceLock,FillWait,1,1000000,32,256,330.3752
FillQuiesceLock,FillWait,1,1000000,128,256,330.3406
FillQuiesceLock,FillWait,1,1000000,512,256,660.6828
FillQuiesceLock,FillWait,1,1000000,2048,256,2312.2825
FillQuiesceLock,FillWait,1,1000000,8192,256,8258.2991
FillQuiesceLock,FillWait,2,1000000,32,256,524.0438
FillQuiesceLock,FillWait,2,1000000,128,256,533.2605
FillQuiesceLock,FillWait,2,1000000,512,256,555.7707
FillQuiesceLock,FillWait,2,1000000,2048,256,1321.4043
FillQuiesceLock,FillWait,2,1000000,8192,256,4294.2508
FillQuiesceLock,FillWait,3,1000000,32,256,581.8718
FillQuiesceLock,FillWait,3,1000000,128,256,591.0253
FillQuiesceLock,FillWait,3,1000000,512,256,540.5775
FillQuiesceLock,FillWait,3,1000000,2048,256,880.987
FillQuiesceLock,FillWait,3,1000000,8192,256,2955.8328
FillQuiesceLock,FillWait,4,1000000,32,256,748.3277
FillQuiesceLock,FillWait,4,1000000,128,256,627.7252
FillQuiesceLock,FillWait,4,1000000,512,256,891.0562
FillQuiesceLock,FillWait,4,1000000,2048,256,730.2987
FillQuiesceLock,FillWait,4,1000000,8192,256,2147.1835
FillQuiesceLock,FillWait,5,1000000,32,256,931.7146
FillQuiesceLock,FillWait,5,1000000,128,256,663.1417
FillQuiesceLock,FillWait,5,1000000,512,256,673.3256
FillQuiesceLock,FillWait,5,1000000,2048,256,550.4809
FillQuiesceLock,FillWait,5,1000000,8192,256,1740.5813
FillQuiesceLock,FillWait,6,1000000,32,256,571.8243
FillQuiesceLock,FillWait,6,1000000,128,256,808.6066
FillQuiesceLock,FillWait,6,1000000,512,256,700.2241
FillQuiesceLock,FillWait,6,1000000,2048,256,516.6102
FillQuiesceLock,FillWait,6,1000000,8192,256,1431.6066
FillQuiesceLock,FillWait,7,1000000,32,256,611.0102
FillQuiesceLock,FillWait,7,1000000,128,256,902.888
FillQuiesceLock,FillWait,7,1000000,512,256,934.0596
FillQuiesceLock,FillWait,7,1000000,2048,256,963.2677
FillQuiesceLock,FillWait,7,1000000,8192,256,1265.1246
FillQuiesceLock,FillWait,8,1000000,32,256,683.4523
FillQuiesceLock,FillWait,8,1000000,128,256,935.6996
FillQuiesceLock,FillWait,8,1000000,512,256,905.6551
FillQuiesceLock,FillWait,8,1000000,2048,256,823.0583
FillQuiesceLock,FillWait,8,1000000,8192,256,1103.9046
FillQuiesceLock,FillWait,9,1000000,32,256,730.5861
FillQuiesceLock,FillWait,9,1000000,128,256,909.6293
FillQuiesceLock,FillWait,9,1000000,512,256,639.9934
FillQuiesceLock,FillWait,9,1000000,2048,256,968.0977
FillQuiesceLock,FillWait,9,1000000,8192,256,980.9136
FillQuiesceLock,FillWait,10,1000000,32,256,1073.9341
FillQuiesceLock,FillWait,10,1000000,128,256,1117.7775
FillQuiesceLock,FillWait,10,1000000,512,256,1174.4048
FillQuiesceLock,FillWait,10,1000000,2048,256,1284.6774
FillQuiesceLock,FillWait,10,1000000,8192,256,892.0931
FillQuiesceLock,FillWait,11,1000000,32,256,1063.1005
FillQuiesceLock,FillWait,11,1000000,128,256,1165.6129
FillQuiesceLock,FillWait,11,1000000,512,256,1231.3501
FillQuiesceLock,FillWait,11,1000000,2048,256,1245.3891
FillQuiesceLock,FillWait,11,1000000,8192,256,811.0956
FillQuiesceLock,FillWait,12,1000000,32,256,921.6259
FillQuiesceLock,FillWait,12,1000000,128,256,980.9737
FillQuiesceLock,FillWait,12,1000000,512,256,1228.6381
FillQuiesceLock,FillWait,12,1000000,2048,256,1198.4741
FillQuiesceLock,FillWait,12,1000000,8192,256,743.4039
FillQuiesceLock,FillWait,13,1000000,32,256,960.0236
FillQuiesceLock,FillWait,13,1000000,128,256,944.6289
FillQuiesceLock,FillWait,13,1000000,512,256,1206.673
FillQuiesceLock,FillWait,13,1000000,2048,256,1176.1614
FillQuiesceLock,FillWait,13,1000000,8192,256,686.269
FillQuiesceLock,FillWait,14,1000000,32,256,1003.7584
FillQuiesceLock,FillWait,14,1000000,128,256,1046.5087
FillQuiesceLock,FillWait,14,1000000,512,256,1360.2605
FillQuiesceLock,FillWait,14,1000000,2048,256,1312.9702
FillQuiesceLock,FillWait,14,1000000,8192,256,637.7561
FillQuiesceLock,FillWait,15,1000000,32,256,1297.1811
FillQuiesceLock,FillWait,15,1000000,128,256,1213.6303
FillQuiesceLock,FillWait,15,1000000,512,256,1482.4704
FillQuiesceLock,FillWait,15,1000000,2048,256,1427.9156
FillQuiesceLock,FillWait,15,1000000,8192,256,1282.6793
FillQuiesceLock,FillWait,16,1000000,32,256,1113.889
FillQuiesceLock,FillWait,16,1000000,128,256,1049.5794
FillQuiesceLock,FillWait,16,1000000,512,256,1357.6328
FillQuiesceLock,FillWait,16,1000000,2048,256,1412.7693
FillQuiesceLock,FillWait,16,1000000,8192,256,1118.7635
FillQuiesceLock,FillWait,17,1000000,32,256,1368.1007
FillQuiesceLock,FillWait,17,1000000,128,256,1316.5387
FillQuiesceLock,FillWait,17,1000000,512,256,1382.88
FillQuiesceLock,FillWait,17,1000000,2048,256,1347.3974
FillQuiesceLock,FillWait,17,1000000,8192,256,1194.8666
FillQuiesceLock,FillWait,18,1000000,32,256,1196.4099
FillQuiesceLock,FillWait,18,1000000,128,256,1199.1403
FillQuiesceLock,FillWait,18,1000000,512,256,1483.3669
FillQuiesceLock,FillWait,18,1000000,2048,256,1712.8652
FillQuiesceLock,FillWait,18,1000000,8192,256,1505.3528
FillQuiesceLock,FillWait,19,1000000,32,256,1395.7501
FillQuiesceLock,FillWait,19,1000000,128,256,1406.9636
FillQuiesceLock,FillWait,19,1000000,512,256,1626.9423
FillQuiesceLock,FillWait,19,1000000,2048,256,1580.7946
FillQuiesceLock,FillWait,19,1000000,8192,256,1448.5505
FillQuiesceLock,FillWait,20,1000000,32,256,1461.6478
FillQuiesceLock,FillWait,20,1000000,128,256,1469.6301
FillQuiesceLock,FillWait,20,1000000,512,256,1578.4354
FillQuiesceLock,FillWait,20,1000000,2048,256,1588.0174
FillQuiesceLock,FillWait,20,1000000,8192,256,1467.7112
WaitQuiesceLock,ArrayFill,1,1000000,0,256,1527.165
WaitQuiesceLock,ArrayFill,1,1000000,1,256,1525.8956
WaitQuiesceLock,ArrayFill,1,1000000,2,256,1525.0817
WaitQuiesceLock,ArrayFill,1,1000000,3,256,1525.0146
WaitQuiesceLock,ArrayFill,1,1000000,4,256,1527.3087
WaitQuiesceLock,ArrayFill,1,1000000,5,256,1527.2361
WaitQuiesceLock,ArrayFill,1,1000000,6,256,1523.9328
WaitQuiesceLock,ArrayFill,1,1000000,7,256,1524.5941
WaitQuiesceLock,ArrayFill,1,1000000,8,256,1527.8792
WaitQuiesceLock,ArrayFill,1,1000000,9,256,1525.4229
WaitQuiesceLock,ArrayFill,1,1000000,10,256,1524.8082
WaitQuiesceLock,ArrayFill,2,1000000,0,256,1200.3473
WaitQuiesceLock,ArrayFill,2,1000000,1,256,970.3802
WaitQuiesceLock,ArrayFill,2,1000000,2,256,975.8629
WaitQuiesceLock,ArrayFill,2,1000000,3,256,1208.4184
WaitQuiesceLock,ArrayFill,2,1000000,4,256,978.8315
WaitQuiesceLock,ArrayFill,2,1000000,5,256,957.1396
WaitQuiesceLock,ArrayFill,2,1000000,6,256,969.9657
WaitQuiesceLock,ArrayFill,2,1000000,7,256,995.3153
WaitQuiesceLock,ArrayFill,2,1000000,8,256,961.0793
WaitQuiesceLock,ArrayFill,2,1000000,9,256,970.913
WaitQuiesceLock,ArrayFill,2,1000000,10,256,953.1599
WaitQuiesceLock,ArrayFill,3,1000000,0,256,748.6035
WaitQuiesceLock,ArrayFill,3,1000000,1,256,750.4355
WaitQuiesceLock,ArrayFill,3,1000000,2,256,741.093
WaitQuiesceLock,ArrayFill,3,1000000,3,256,941.4988
WaitQuiesceLock,ArrayFill,3,1000000,4,256,752.6331
WaitQuiesceLock,ArrayFill,3,1000000,5,256,759.8807
WaitQuiesceLock,ArrayFill,3,1000000,6,256,755.5347
WaitQuiesceLock,ArrayFill,3,1000000,7,256,742.6494
WaitQuiesceLock,ArrayFill,3,1000000,8,256,747.1339
WaitQuiesceLock,ArrayFill,3,1000000,9,256,737.7795
WaitQuiesceLock,ArrayFill,3,1000000,10,256,733.3779
WaitQuiesceLock,ArrayFill,4,1000000,0,256,685.1439
WaitQuiesceLock,ArrayFill,4,1000000,1,256,680.6204
WaitQuiesceLock,ArrayFill,4,1000000,2,256,678.1308
WaitQuiesceLock,ArrayFill,4,1000000,3,256,685.3708
WaitQuiesceLock,ArrayFill,4,1000000,4,256,844.1748
WaitQuiesceLock,ArrayFill,4,1000000,5,256,792.2398
WaitQuiesceLock,ArrayFill,4,1000000,6,256,682.7844
WaitQuiesceLock,ArrayFill,4,1000000,7,256,680.1831
WaitQuiesceLock,ArrayFill,4,1000000,8,256,685.3619
WaitQuiesceLock,ArrayFill,4,1000000,9,256,689.0417
WaitQuiesceLock,ArrayFill,4,1000000,10,256,696.1542
WaitQuiesceLock,ArrayFill,5,1000000,0,256,679.164
WaitQuiesceLock,ArrayFill,5,1000000,1,256,755.4471
WaitQuiesceLock,ArrayFill,5,1000000,2,256,690.1906
WaitQuiesceLock,ArrayFill,5,1000000,3,256,981.267
WaitQuiesceLock,ArrayFill,5,1000000,4,256,674.7701
WaitQuiesceLock,ArrayFill,5,1000000,5,256,680.1088
WaitQuiesceLock,ArrayFill,5,1000000,6,256,679.9892
WaitQuiesceLock,ArrayFill,5,1000000,7,256,677.3004
WaitQuiesceLock,ArrayFill,5,1000000,8,256,680.8325
WaitQuiesceLock,ArrayFill,5,1000000,9,256,682.7573
WaitQuiesceLock,ArrayFill,5,1000000,10,256,679.0801
WaitQuiesceLock,ArrayFill,6,1000000,0,256,814.6958
WaitQuiesceLock,ArrayFill,6,1000000,1,256,748.1929
WaitQuiesceLock,ArrayFill,6,1000000,2,256,679.4712
WaitQuiesceLock,ArrayFill,6,1000000,3,256,682.7266
WaitQuiesceLock,ArrayFill,6,1000000,4,256,679.3933
WaitQuiesceLock,ArrayFill,6,1000000,5,256,686.0691
WaitQuiesceLock,ArrayFill,6,1000000,6,256,685.7642
WaitQuiesceLock,ArrayFill,6,1000000,7,256,680.1805
WaitQuiesceLock,ArrayFill,6,1000000,8,256,682.4501
WaitQuiesceLock,ArrayFill,6,1000000,9,256,690.73
WaitQuiesceLock,ArrayFill,6,1000000,10,256,682.4316
WaitQuiesceLock,ArrayFill,7,1000000,0,256,666.6557
WaitQuiesceLock,ArrayFill,7,1000000,1,256,681.2761
WaitQuiesceLock,ArrayFill,7,1000000,2,256,857.6368
WaitQuiesceLock,ArrayFill,7,1000000,3,256,678.579
WaitQuiesceLock,ArrayFill,7,1000000,4,256,680.5283
WaitQuiesceLock,ArrayFill,7,1000000,5,256,668.7655
WaitQuiesceLock,ArrayFill,7,1000000,6,256,673.5915
WaitQuiesceLock,ArrayFill,7,1000000,7,256,679.2849
WaitQuiesceLock,ArrayFill,7,1000000,8,256,668.6988
WaitQuiesceLock,ArrayFill,7,1000000,9,256,675.4545
WaitQuiesceLock,ArrayFill,7,1000000,10,256,678.9434
WaitQuiesceLock,ArrayFill,8,1000000,0,256,674.6766
WaitQuiesceLock,ArrayFill,8,1000000,1,256,666.8817
WaitQuiesceLock,ArrayFill,8,1000000,2,256,679.5221
WaitQuiesceLock,ArrayFill,8,1000000,3,256,668.8514
WaitQuiesceLock,ArrayFill,8,1000000,4,256,861.6066
WaitQuiesceLock,ArrayFill,8,1000000,5,256,788.1207
WaitQuiesceLock,ArrayFill,8,1000000,6,256,680.0886
WaitQuiesceLock,ArrayFill,8,1000000,7,256,668.6922
WaitQuiesceLock,ArrayFill,8,1000000,8,256,664.7686
WaitQuiesceLock,ArrayFill,8,1000000,9,256,669.0175
WaitQuiesceLock,ArrayFill,8,1000000,10,256,989.9981
WaitQuiesceLock,ArrayFill,9,1000000,0,256,664.762
WaitQuiesceLock,ArrayFill,9,1000000,1,256,664.0458
WaitQuiesceLock,ArrayFill,9,1000000,2,256,669.6428
WaitQuiesceLock,ArrayFill,9,1000000,3,256,1105.2107
WaitQuiesceLock,ArrayFill,9,1000000,4,256,661.8234
WaitQuiesceLock,ArrayFill,9,1000000,5,256,1139.7053
WaitQuiesceLock,ArrayFill,9,1000000,6,256,1151.0863
WaitQuiesceLock,ArrayFill,9,1000000,7,256,667.2103
WaitQuiesceLock,ArrayFill,9,1000000,8,256,1028.0889
WaitQuiesceLock,ArrayFill,9,1000000,9,256,1061.8261
WaitQuiesceLock,ArrayFill,9,1000000,10,256,1111.0512
WaitQuiesceLock,ArrayFill,10,1000000,0,256,1073.2328
WaitQuiesceLock,ArrayFill,10,1000000,1,256,1072.5477
WaitQuiesceLock,ArrayFill,10,1000000,2,256,1067.6484
WaitQuiesceLock,ArrayFill,10,1000000,3,256,997.6355
WaitQuiesceLock,ArrayFill,10,1000000,4,256,1068.5165
WaitQuiesceLock,ArrayFill,10,1000000,5,256,1071.8686
WaitQuiesceLock,ArrayFill,10,1000000,6,256,1078.9322
WaitQuiesceLock,ArrayFill,10,1000000,7,256,1076.1268
WaitQuiesceLock,ArrayFill,10,1000000,8,256,1064.9398
WaitQuiesceLock,ArrayFill,10,1000000,9,256,1046.2547
WaitQuiesceLock,ArrayFill,10,1000000,10,256,1053.5968
WaitQuiesceLock,ArrayFill,11,1000000,0,256,1167.8181
WaitQuiesceLock,ArrayFill,11,1000000,1,256,1159.6228
WaitQuiesceLock,ArrayFill,11,1000000,2,256,1183.1031
WaitQuiesceLock,ArrayFill,11,1000000,3,256,1167.8502
WaitQuiesceLock,ArrayFill,11,1000000,4,256,1174.3982
WaitQuiesceLock,ArrayFill,11,1000000,5,256,1171.0417
WaitQuiesceLock,ArrayFill,11,1000000,6,256,1167.1244
WaitQuiesceLock,ArrayFill,11,1000000,7,256,1163.5583
WaitQuiesceLock,ArrayFill,11,1000000,8,256,1144.8425
WaitQuiesceLock,ArrayFill,11,1000000,9,256,1170.1099
WaitQuiesceLock,ArrayFill,11,1000000,10,256,1177.9002
WaitQuiesceLock,ArrayFill,12,1000000,0,256,1285.3826
WaitQuiesceLock,ArrayFill,12,1000000,1,256,1274.0182
WaitQuiesceLock,ArrayFill,12,1000000,2,256,1292.4532
WaitQuiesceLock,ArrayFill,12,1000000,3,256,1294.6528
WaitQuiesceLock,ArrayFill,12,1000000,4,256,1285.9848
WaitQuiesceLock,ArrayFill,12,1000000,5,256,1280.9682
WaitQuiesceLock,ArrayFill,12,1000000,6,256,1294.409
WaitQuiesceLock,ArrayFill,12,1000000,7,256,1271.2448
WaitQuiesceLock,ArrayFill,12,1000000,8,256,1294.417
WaitQuiesceLock,ArrayFill,12,1000000,9,256,1295.7908
WaitQuiesceLock,ArrayFill,12,1000000,10,256,1274.5454
WaitQuiesceLock,ArrayFill,13,1000000,0,256,1203.5039
WaitQuiesceLock,ArrayFill,13,1000000,1,256,1180.1864
WaitQuiesceLock,ArrayFill,13,1000000,2,256,1202.8076
WaitQuiesceLock,ArrayFill,13,1000000,3,256,1163.3099
WaitQuiesceLock,ArrayFill,13,1000000,4,256,1185.8009
WaitQuiesceLock,ArrayFill,13,1000000,5,256,1163.0796
WaitQuiesceLock,ArrayFill,13,1000000,6,256,1152.2087
WaitQuiesceLock,ArrayFill,13,1000000,7,256,1164.6986
WaitQuiesceLock,ArrayFill,13,1000000,8,256,1189.8602
WaitQuiesceLock,ArrayFill,13,1000000,9,256,1181.9404
WaitQuiesceLock,ArrayFill,13,1000000,10,256,1209.8378
WaitQuiesceLock,ArrayFill,14,1000000,0,256,1219.7931
WaitQuiesceLock,ArrayFill,14,1000000,1,256,1227.4057
WaitQuiesceLock,ArrayFill,14,1000000,2,256,1200.8167
WaitQuiesceLock,ArrayFill,14,1000000,3,256,1197.4702
WaitQuiesceLock,ArrayFill,14,1000000,4,256,1192.7446
WaitQuiesceLock,ArrayFill,14,1000000,5,256,1225.2107
WaitQuiesceLock,ArrayFill,14,1000000,6,256,1206.6984
WaitQuiesceLock,ArrayFill,14,1000000,7,256,1220.2427
WaitQuiesceLock,ArrayFill,14,1000000,8,256,1221.5976
WaitQuiesceLock,ArrayFill,14,1000000,9,256,1224.9114
WaitQuiesceLock,ArrayFill,14,1000000,10,256,1228.4584
WaitQuiesceLock,ArrayFill,15,1000000,0,256,1317.896
WaitQuiesceLock,ArrayFill,15,1000000,1,256,1366.065
WaitQuiesceLock,ArrayFill,15,1000000,2,256,1376.1193
WaitQuiesceLock,ArrayFill,15,1000000,3,256,1328.8501
WaitQuiesceLock,ArrayFill,15,1000000,4,256,1378.8108
WaitQuiesceLock,ArrayFill,15,1000000,5,256,1329.5019
WaitQuiesceLock,ArrayFill,15,1000000,6,256,1358.3199
WaitQuiesceLock,ArrayFill,15,1000000,7,256,1349.0956
WaitQuiesceLock,ArrayFill,15,1000000,8,256,1349.4547
WaitQuiesceLock,ArrayFill,15,1000000,9,256,1348.7729
WaitQuiesceLock,ArrayFill,15,1000000,10,256,1359.7102
WaitQuiesceLock,ArrayFill,16,1000000,0,256,1364.2518
WaitQuiesceLock,ArrayFill,16,1000000,1,256,1357.4297
WaitQuiesceLock,ArrayFill,16,1000000,2,256,1309.2214
WaitQuiesceLock,ArrayFill,16,1000000,3,256,1340.8997
WaitQuiesceLock,ArrayFill,16,1000000,4,256,1310.4634
WaitQuiesceLock,ArrayFill,16,1000000,5,256,1348.8895
WaitQuiesceLock,ArrayFill,16,1000000,6,256,1278.1357
WaitQuiesceLock,ArrayFill,16,1000000,7,256,1301.9543
WaitQuiesceLock,ArrayFill,16,1000000,8,256,1348.1671
WaitQuiesceLock,ArrayFill,16,1000000,9,256,1313.9916
WaitQuiesceLock,ArrayFill,16,1000000,10,256,1343.8881
WaitQuiesceLock,ArrayFill,17,1000000,0,256,1378.6717
WaitQuiesceLock,ArrayFill,17,1000000,1,256,1369.7844
WaitQuiesceLock,ArrayFill,17,1000000,2,256,1395.7517
WaitQuiesceLock,ArrayFill,17,1000000,3,256,1320.8517
WaitQuiesceLock,ArrayFill,17,1000000,4,256,1397.0598
WaitQuiesceLock,ArrayFill,17,1000000,5,256,1410.3375
WaitQuiesceLock,ArrayFill,17,1000000,6,256,1344.0843
WaitQuiesceLock,ArrayFill,17,1000000,7,256,1323.1478
WaitQuiesceLock,ArrayFill,17,1000000,8,256,1350.878
WaitQuiesceLock,ArrayFill,17,1000000,9,256,1294.1881
WaitQuiesceLock,ArrayFill,17,1000000,10,256,1410.3008
WaitQuiesceLock,ArrayFill,18,1000000,0,256,1256.412
WaitQuiesceLock,ArrayFill,18,1000000,1,256,1282.1458
WaitQuiesceLock,ArrayFill,18,1000000,2,256,1302.352
WaitQuiesceLock,ArrayFill,18,1000000,3,256,1259.1709
WaitQuiesceLock,ArrayFill,18,1000000,4,256,1230.6323
WaitQuiesceLock,ArrayFill,18,1000000,5,256,1286.6531
WaitQuiesceLock,ArrayFill,18,1000000,6,256,1270.9551
WaitQuiesceLock,ArrayFill,18,1000000,7,256,1262.6313
WaitQuiesceLock,ArrayFill,18,1000000,8,256,1262.9617
WaitQuiesceLock,ArrayFill,18,1000000,9,256,1270.7431
WaitQuiesceLock,ArrayFill,18,1000000,10,256,1262.3192
WaitQuiesceLock,ArrayFill,19,1000000,0,256,1459.9975
WaitQuiesceLock,ArrayFill,19,1000000,1,256,1474.1324
WaitQuiesceLock,ArrayFill,19,1000000,2,256,1457.5432
WaitQuiesceLock,ArrayFill,19,1000000,3,256,1466.82
WaitQuiesceLock,ArrayFill,19,1000000,4,256,1457.2869
WaitQuiesceLock,ArrayFill,19,1000000,5,256,1461.1193
WaitQuiesceLock,ArrayFill,19,1000000,6,256,1444.6187
WaitQuiesceLock,ArrayFill,19,1000000,7,256,1456.3075
